X,Y,Z
2.57821,0.758007,27.1686
2.54281,0.773443,26.6845
2.5128,0.792658,26.2077
2.48832,0.815192,25.7403
2.46948,0.840598,25.2839
2.45628,0.868452,24.84
2.44869,0.898363,24.41
2.44662,0.929982,23.9952
2.44993,0.963005,23.5967
2.45846,0.997173,23.216
2.47202,1.03227,22.8542
2.4904,1.06813,22.5125
2.51339,1.10462,22.1925
2.54077,1.14161,21.8955
2.57231,1.17904,21.623
2.6078,1.21683,21.3769
2.64701,1.25491,21.1588
2.68972,1.29322,20.9708
2.73571,1.33169,20.815
2.78475,1.37024,20.6937
2.83658,1.40878,20.6092
2.89095,1.44717,20.5643
2.94758,1.48526,20.5615
3.00616,1.52287,20.6038
3.06635,1.55978,20.6938
3.12779,1.59571,20.8344
3.19004,1.63036,21.0282
3.25267,1.66338,21.2777
3.31514,1.69436,21.5849
3.3769,1.72285,21.9512
3.43735,1.74837,22.3773
3.49581,1.77038,22.8629
3.55159,1.78832,23.4066
3.60394,1.80162,24.0054
3.65211,1.80971,24.6548
3.69533,1.81201,25.3484
3.73284,1.80802,26.0778
3.76393,1.7973,26.833
3.78794,1.77948,27.6019
3.80431,1.75436,28.3711
3.81258,1.72186,29.1259
3.81245,1.68211,29.851
3.80375,1.63541,30.5314
3.78649,1.58229,31.1527
3.76087,1.52346,31.702
3.72722,1.45984,32.1684
3.68604,1.3925,32.5438
3.63795,1.32263,32.823
3.5837,1.25152,33.0036
3.52407,1.18046,33.0865
3.45992,1.11075,33.0752
3.39211,1.04359,32.9753
3.32152,0.980095,32.7943
3.24898,0.92122,32.5408
3.17533,0.867762,32.2241
3.10136,0.820343,31.8536
3.02781,0.779409,31.4386
2.9554,0.745236,30.9878
2.88483,0.717945,30.509
2.81672,0.697518,30.0096
2.75169,0.683813,29.4957
2.69031,0.676586,28.9729
2.6331,0.675506,28.4456
2.58054,0.680172,27.9178
2.53303,0.690128,27.3927
2.49095,0.70488,26.873
2.45455,0.723912,26.361
2.42406,0.7467,25.8586
2.39961,0.772727,25.3675
2.38124,0.801499,24.8889
2.36893,0.832559,24.4243
2.36261,0.865494,23.9747
2.36215,0.899944,23.5413
2.36736,0.935606,23.1251
2.37803,0.972231,22.7273
2.39396,1.00963,22.349
2.41489,1.04764,21.9913
2.44059,1.08617,21.6556
2.47082,1.12514,21.3433
2.50536,1.16449,21.056
2.54398,1.20419,20.7952
2.58646,1.2442,20.5629
2.63259,1.28448,20.3611
2.68214,1.325,20.192
2.73489,1.3657,20.0581
2.79061,1.40649,19.9619
2.84906,1.44727,19.9065
2.90997,1.4879,19.8946
2.97303,1.5282,19.9296
3.03793,1.56796,20.0148
3.10429,1.6069,20.1533
3.1717,1.6447,20.3486
3.23968,1.681,20.6037
3.30771,1.71536,20.9213
3.37521,1.7473,21.3038
3.44152,1.77628,21.7526
3.50593,1.8017,22.2683
3.56768,1.82294,22.85
3.62595,1.83932,23.4953
3.67989,1.85017,24.2
3.72863,1.85481,24.9577
3.77129,1.85262,25.7599
3.80705,1.84302,26.5954
3.83513,1.82555,27.4511
3.85483,1.79986,28.3117
3.86562,1.76582,29.1603
3.86707,1.72347,29.9791
3.85899,1.67309,30.7503
3.84133,1.61522,31.4566
3.81428,1.55062,32.0824
3.77823,1.48032,32.6147
3.73371,1.40551,33.0436
3.68145,1.32759,33.3625
3.62227,1.24801,33.569
3.55709,1.16831,33.664
3.48686,1.08998,33.6519
3.41255,1.01443,33.5397
3.33513,0.942945,33.3365
3.25554,0.876634,33.0528
3.17465,0.816404,32.6996
3.09334,0.762956,32.2882
3.01239,0.716782,31.8294
2.93257,0.678174,31.3332
2.8546,0.64725,30.8087
2.77917,0.623966,30.2639
2.70694,0.608147,29.7055
2.6385,0.599502,29.1395
2.57444,0.597649,28.5706
2.51528,0.602132,28.0028
2.46148,0.612436,27.4394
2.41346,0.628,26.8829
2.37154,0.64824,26.3355
2.33598,0.67256,25.7989
2.30692,0.700366,25.2745
2.28445,0.731093,24.7635
2.26856,0.764211,24.267
2.25915,0.799245,23.786
2.25607,0.835781,23.3212
2.25913,0.873478,22.8737
2.26807,0.912059,22.4442
2.28265,0.951317,22.0338
2.30259,0.991103,21.6434
2.32763,1.03132,21.2742
2.35751,1.07191,20.9273
2.39199,1.11285,20.6042
2.43083,1.15412,20.3063
2.47381,1.19574,20.0354
2.52073,1.23772,19.7933
2.57138,1.28004,19.5823
2.62556,1.3227,19.4046
2.68308,1.36567,19.2629
2.74371,1.40888,19.16
2.80723,1.45225,19.0992
2.87339,1.49565,19.0837
2.94191,1.5389,19.1174
3.01247,1.58179,19.2039
3.0847,1.62404,19.3473
3.1582,1.66531,19.5516
3.23247,1.70521,19.8207
3.30697,1.74328,20.1583
3.38108,1.77896,20.5676
3.4541,1.81167,21.051
3.52527,1.84072,21.61
3.59372,1.86539,22.2445
3.65856,1.8849,22.9527
3.7188,1.89845,23.7307
3.77346,1.90523,24.5721
3.82151,1.90444,25.4675
3.86199,1.89538,26.4048
3.89395,1.87743,27.369
3.91658,1.85012,28.3421
3.92921,1.81322,29.3045
3.93133,1.7667,30.2348
3.92267,1.71082,31.1114
3.9032,1.64617,31.9137
3.87311,1.5736,32.6226
3.83285,1.4943,33.2226
3.78309,1.40968,33.7016
3.72466,1.32136,34.0525
3.65854,1.23109,34.2728
3.58581,1.14067,34.3644
3.50756,1.05188,34.3335
3.4249,0.966356,34.1893
3.33891,0.885594,33.9435
3.25061,0.810855,33.6093
3.16095,0.743151,33.2003
3.07085,0.683238,32.7299
2.98115,0.631621,32.211
2.89263,0.588575,31.655
2.80606,0.554169,31.0721
2.72215,0.528304,30.4711
2.64157,0.510733,29.8594
2.56499,0.501097,29.2429
2.49301,0.498944,28.6266
2.42621,0.503748,28.0142
2.36512,0.514924,27.4087
2.3102,0.531843,26.8126
2.26184,0.553844,26.2277
2.22034,0.580248,25.6552
2.18591,0.61038,25.0964
2.15863,0.643584,24.5521
2.13852,0.679246,24.0231
2.12547,0.71681,23.51
2.11931,0.755798,23.0135
2.11978,0.795814,22.534
2.12662,0.836548,22.0723
2.1395,0.877776,21.6291
2.15812,0.91935,21.205
2.18216,0.961186,20.801
2.21134,1.00325,20.418
2.24538,1.04556,20.0571
2.28404,1.08814,19.7195
2.3271,1.13106,19.4068
2.37435,1.17435,19.1205
2.4256,1.21809,18.8627
2.48069,1.26232,18.6353
2.53944,1.30705,18.4408
2.60169,1.3523,18.2821
2.66726,1.39804,18.1621
2.73597,1.44421,18.0843
2.8076,1.4907,18.0524
2.8819,1.53736,18.0705
2.9586,1.58399,18.1432
3.03735,1.63033,18.275
3.11776,1.67603,18.471
3.19937,1.7207,18.7362
3.28164,1.76385,19.0754
3.36393,1.80491,19.4934
3.44553,1.84323,19.9941
3.52561,1.87805,20.5806
3.60324,1.90855,21.2546
3.67743,1.93382,22.016
3.74708,1.95291,22.8623
3.81103,1.96482,23.7878
3.86808,1.96856,24.7839
3.91704,1.96317,25.838
3.95676,1.94781,26.9338
3.9862,1.92177,28.0511
4.00445,1.88457,29.1668
4.01082,1.83601,30.2552
4.00487,1.77622,31.2897
3.98645,1.70569,32.2439
3.95573,1.62533,33.0935
3.91317,1.5364,33.8176
3.85952,1.44053,34.4004
3.79575,1.33961,34.8318
3.72303,1.23575,35.1078
3.64261,1.13113,35.2308
3.55579,1.02791,35.2081
3.46387,0.928127,35.0516
3.36808,0.833595,34.7762
3.26956,0.745853,34.3985
3.16936,0.66612,33.9358
3.06846,0.595286,33.4049
2.96773,0.533924,32.8212
2.86801,0.482322,32.1989
2.77005,0.440524,31.5499
2.6746,0.40838,30.8843
2.58236,0.38558,30.2104
2.49401,0.3717,29.5347
2.4102,0.366228,28.8622
2.33156,0.368586,28.1969
2.2587,0.378144,27.5414
2.19216,0.394228,26.898
2.13245,0.416126,26.268
2.07997,0.443098,25.6526
2.03506,0.474385,25.0523
1.99792,0.509224,24.4678
1.96864,0.546878,23.8994
1.94716,0.586655,23.3473
1.93334,0.62794,22.8118
1.9269,0.670213,22.2931
1.92753,0.713059,21.7915
1.93484,0.756177,21.3073
1.94845,0.799371,20.8409
1.96798,0.842537,20.3927
1.99306,0.885649,19.9632
2.02335,0.92874,19.5533
2.05858,0.971887,19.1636
2.09848,1.01519,18.7951
2.14283,1.05878,18.449
2.19147,1.10278,18.1266
2.24422,1.14731,17.8295
2.30095,1.19247,17.5595
2.36155,1.23836,17.3188
2.42591,1.28506,17.1097
2.49392,1.33259,16.9352
2.56546,1.38098,16.7984
2.6404,1.43018,16.703
2.71859,1.48014,16.6532
2.79985,1.53072,16.6534
2.88394,1.58174,16.709
2.97058,1.63296,16.8253
3.05943,1.68407,17.0085
3.15005,1.73464,17.2649
3.24193,1.78421,17.601
3.33445,1.83215,18.0235
3.42687,1.87777,18.5385
3.51834,1.92025,19.1516
3.60786,1.95864,19.867
3.69432,1.9919,20.6874
3.77646,2.01888,21.6126
3.85295,2.03833,22.6393
3.92234,2.04899,23.7603
3.98315,2.04957,24.9634
4.03392,2.03888,26.2314
4.07325,2.01583,27.5418
4.0999,1.97957,28.8672
4.11287,1.92958,30.176
4.11145,1.86571,31.434
4.09529,1.7883,32.6066
4.06445,1.6982,33.6608
4.01941,1.59677,34.5674
3.96102,1.48588,35.3037
3.89047,1.36782,35.8548
3.80918,1.24517,36.2143
3.71874,1.12069,36.3842
3.62074,0.997145,36.3741
3.51676,0.877138,36.2
3.40825,0.763001,35.8817
3.29655,0.656684,35.4417
3.1828,0.559697,34.9027
3.06804,0.473105,34.2868
2.95317,0.397541,33.6139
2.83901,0.333268,32.9015
2.72631,0.280239,32.1644
2.61577,0.238173,31.4143
2.50807,0.206625,30.6607
2.40385,0.18504,29.9106
2.30374,0.1728,29.1692
2.20837,0.16926,28.44
2.11834,0.17376,27.7255
2.03427,0.185635,27.0273
1.95673,0.204208,26.3462
1.88628,0.228785,25.6828
1.82342,0.258638,25.037
1.76861,0.293,24.4089
1.72215,0.331067,23.7982
1.68425,0.372014,23.2047
1.65493,0.415029,22.6281
1.63406,0.459351,22.0683
1.62135,0.504316,21.5249
1.61638,0.549389,20.9979
1.61867,0.594181,20.4871
1.6277,0.638451,19.9925
1.64295,0.68209,19.514
1.66395,0.7251,19.0519
1.69027,0.767567,18.6063
1.72155,0.809637,18.1774
1.75747,0.851494,17.7656
1.7978,0.893341,17.3716
1.84235,0.935391,16.9958
1.89097,0.977854,16.6391
1.94356,1.02093,16.3025
2.00005,1.0648,15.9871
2.0604,1.10964,15.6945
2.12457,1.1556,15.4263
2.19255,1.20279,15.1847
2.26434,1.25131,14.9719
2.33993,1.30125,14.7908
2.41929,1.35262,14.6448
2.5024,1.40545,14.5378
2.58919,1.45967,14.4741
2.67957,1.51521,14.459
2.77341,1.57193,14.4983
2.87051,1.62959,14.5985
2.9706,1.68793,14.7672
3.07334,1.74654,15.0122
3.17827,1.80495,15.3426
3.2848,1.86255,15.7675
3.39223,1.91858,16.2964
3.49967,1.97216,16.9388
3.60606,2.02222,17.7032
3.71018,2.06752,18.5969
3.81058,2.10665,19.6246
3.90565,2.13806,20.7875
3.99361,2.16005,22.0821
4.07254,2.17084,23.4987
4.14047,2.16864,25.0206
4.19544,2.15174,26.6228
4.23563,2.11863,28.2725
4.25945,2.06814,29.9289
4.26567,1.99959,31.5458
4.25357,1.91291,33.0738
4.22298,1.80873,34.4637
4.17436,1.68849,35.6711
4.10875,1.55437,36.6599
4.02772,1.40928,37.4053
3.93323,1.25662,37.8957
3.82744,1.10016,38.1333
3.71256,0.943717,38.132
3.59069,0.790945,37.9156
3.46368,0.645077,37.5142
3.33313,0.508762,36.9612
3.20034,0.383965,36.2899
3.06637,0.271945,35.5318
2.93208,0.173305,34.7146
2.79821,0.0880873,33.8615
2.66541,0.0158998,32.9912
2.53426,-0.0439598,32.1181
2.40531,-0.0923877,31.2525
2.27908,-0.130378,30.4019
2.15601,-0.158949,29.5708
2.03656,-0.179092,28.7621
1.92109,-0.191732,27.977
1.80995,-0.197712,27.2161
1.70344,-0.197776,26.479
1.60181,-0.19257,25.765
1.50529,-0.182638,25.0733
1.41409,-0.16843,24.4029
1.32841,-0.150309,23.7527
1.24844,-0.128562,23.1219
1.17442,-0.103418,22.5094
1.10661,-0.0750716,21.9145
1.04531,-0.043719,21.3363
0.990898,-0.00960056,20.7743
0.943755,0.0269463,20.2278
0.904248,0.0654411,19.6962
0.872635,0.105243,19.1791
0.848979,0.145585,18.676
0.833072,0.185667,18.1864
0.824443,0.224779,17.71
0.822425,0.262402,17.2464
0.826257,0.298252,16.7953
0.835192,0.33227,16.3564
0.848563,0.364565,15.9294
0.865814,0.39536,15.514
0.886503,0.424939,15.11
0.910298,0.45361,14.7172
0.936957,0.481681,14.3353
0.966313,0.509446,13.9642
0.998259,0.537178,13.6038
1.03274,0.565128,13.2539
1.06973,0.593525,12.9143
1.10925,0.622576,12.5852
1.15133,0.652469,12.2664
1.19603,0.68338,11.9581
1.24344,0.715468,11.6602
1.29365,0.748882,11.3731
1.34675,0.783764,11.0969
1.40288,0.820246,10.832
1.46217,0.858458,10.579
1.52474,0.898522,10.3384
1.59075,0.940557,10.111
1.66036,0.984678,9.898
1.73372,1.031,9.7005
1.81099,1.07962,9.52012
1.89234,1.13064,9.35881
1.97793,1.18415,9.21892
2.06791,1.24023,9.10334
2.16244,1.29893,9.01558
2.26165,1.36031,8.95988
2.36564,1.42437,8.94133
2.47448,1.49108,8.96605
2.58822,1.56036,9.04133
2.70682,1.63208,9.17581
2.83018,1.706,9.37965
2.95809,1.78182,9.66468
3.09023,1.85906,10.0445
3.22609,1.93711,10.5347
3.36501,2.01516,11.1523
3.50604,2.09216,11.9162
3.648,2.16679,12.8458
3.78936,2.2374,13.9606
3.92821,2.30199,15.2787
4.06229,2.35818,16.8144
4.18889,2.40323,18.5758
4.30497,2.43402,20.5613
4.40717,2.44719,22.7563
4.49196,2.43927,25.1299
4.55585,2.40688,27.6318
4.59566,2.34702,30.1927
4.60881,2.25744,32.7257
4.59367,2.13695,35.1323
4.5498,1.9858,37.3114
4.47816,1.80586,39.1699
4.38109,1.60074,40.6341
4.26211,1.37564,41.6584
4.12551,1.13705,42.2301
3.9759,0.892221,42.3684
3.81756,0.648518,42.1194
3.6541,0.412734,41.547
3.48816,0.190458,40.7234
3.32148,-0.0143593,39.7206
3.15509,-0.199566,38.6041
2.98966,-0.364695,37.4283
2.82571,-0.51064,36.2361
2.66391,-0.639253,35.0584
2.50506,-0.752934,33.9162
2.35019,-0.854291,32.8219
2.2005,-0.945884,31.782
2.05731,-1.03003,30.7983
1.922,-1.10866,29.8699
1.79592,-1.18328,28.994
1.68025,-1.25488,28.1671
1.57592,-1.32403,27.3852
1.48353,-1.39096,26.6443
1.40324,-1.45568,25.941
1.33488,-1.51811,25.2721
1.27796,-1.57824,24.6347
1.23181,-1.63615,24.0267
1.19561,-1.69202,23.4463
1.16854,-1.74616,22.8919
1.14976,-1.79895,22.3625
1.13849,-1.85081,21.8574
1.13401,-1.9022,21.3761
1.13565,-1.95357,20.9186
1.14281,-2.00536,20.4848
1.15497,-2.05796,20.0751
1.17164,-2.11175,19.6902
1.1924,-2.16706,19.3308
1.21685,-2.22417,18.998
1.24467,-2.28332,18.6933
1.27554,-2.34472,18.4182
1.30916,-2.40853,18.1748
1.34528,-2.47485,17.9652
1.38363,-2.54377,17.7922
1.42396,-2.61531,17.6588
1.46601,-2.68945,17.5685
1.50951,-2.76613,17.525
1.55415,-2.84522,17.5327
1.59961,-2.92653,17.5962
1.64551,-3.00983,17.7206
1.69142,-3.09477,17.9112
1.73686,-3.18095,18.1735
1.78126,-3.26786,18.5132
1.82397,-3.3549,18.9355
1.86427,-3.44135,19.4454
1.90134,-3.52638,20.0469
1.93425,-3.60906,20.7424
1.96201,-3.68832,21.5328
1.98356,-3.76302,22.4164
1.99778,-3.83192,23.3882
2.00355,-3.89372,24.4397
1.99978,-3.94713,25.5582
1.98546,-3.99086,26.7266
1.95976,-4.02375,27.9235
1.92205,-4.04477,29.1238
1.87201,-4.05312,30.2992
1.8097,-4.04827,31.4201
1.73558,-4.03003,32.4567
1.65054,-3.99853,33.3815
1.55593,-3.95427,34.1708
1.4535,-3.89805,34.8064
1.34531,-3.83094,35.2766
1.23366,-3.75423,35.577
1.12098,-3.66928,35.7102
1.00965,-3.57754,35.6847
0.901917,-3.48038,35.5141
0.799795,-3.37914,35.2155
0.704962,-3.27501,34.8077
0.618738,-3.16909,34.3101
0.542064,-3.06239,33.7415
0.475527,-2.95578,33.1192
0.419397,-2.85009,32.4584
0.373679,-2.74608,31.772
0.33817,-2.6445,31.0709
0.312506,-2.54602,30.3635
0.296216,-2.45132,29.6566
0.288746,-2.36108,28.9552
0.289493,-2.27591,28.2631
0.29781,-2.19645,27.5829
0.313018,-2.12328,26.9164
0.334405,-2.05694,26.2649
0.361225,-1.99793,25.6292
0.392703,-1.94663,25.0096
0.428045,-1.90334,24.4065
0.46646,-1.86821,23.8201
0.507187,-1.84126,23.2502
0.549526,-1.82237,22.6971
0.59287,-1.81129,22.1607
0.636726,-1.80768,21.641
0.680726,-1.81113,21.1383
0.724626,-1.82121,20.6526
0.768295,-1.83748,20.1843
0.811694,-1.85952,19.7336
0.854862,-1.88696,19.301
0.897891,-1.91946,18.887
0.940913,-1.95673,18.4923
0.984078,-1.99856,18.1178
1.02755,-2.04472,17.7645
1.07148,-2.09508,17.4335
1.11603,-2.1495,17.1262
1.16134,-2.20789,16.8445
1.20753,-2.27015,16.5902
1.25468,-2.33622,16.3657
1.30287,-2.40602,16.1737
1.35214,-2.47949,16.0173
1.40248,-2.55653,15.9
1.45386,-2.63704,15.826
1.50618,-2.72089,15.7999
1.55929,-2.8079,15.8269
1.613,-2.89783,15.9128
1.66702,-2.99041,16.064
1.72098,-3.08526,16.2875
1.77443,-3.18192,16.5905
1.82681,-3.27983,16.9807
1.87742,-3.3783,17.4657
1.92547,-3.47651,18.0527
1.97001,-3.5735,18.7483
2.00995,-3.66815,19.5572
2.0441,-3.75919,20.4824
2.07111,-3.84521,21.5234
2.08957,-3.92467,22.6759
2.098,-3.99594,23.9304
2.09496,-4.05736,25.272
2.07908,-4.10729,26.6793
2.04917,-4.1442,28.1247
2.00433,-4.16679,29.5749
1.94408,-4.17401,30.9923
1.86839,-4.16525,32.3368
1.77784,-4.14029,33.5688
1.67361,-4.09945,34.6517
1.55749,-4.04348,35.5552
1.43182,-3.97358,36.2572
1.29938,-3.89127,36.7459
1.16324,-3.79829,37.0196
1.02656,-3.69645,37.0863
0.892416,-3.58756,36.9622
0.763604,-3.47328,36.6693
0.642512,-3.35511,36.2333
0.531024,-3.23433,35.6808
0.430482,-3.11207,35.038
0.34171,-2.98926,34.3287
0.265061,-2.86673,33.5739
0.200506,-2.74523,32.791
0.147721,-2.62543,31.9942
0.106178,-2.50797,31.1944
0.0752238,-2.39346,30.3997
0.0541445,-2.28247,29.6159
0.0422105,-2.17558,28.847
0.0387098,-2.07333,28.0954
0.042964,-1.97626,27.3627
0.0543322,-1.88491,26.6494
0.0722039,-1.79982,25.9559
0.0959819,-1.72151,25.2818
0.125058,-1.65053,24.6269
0.158788,-1.58736,23.9906
0.19647,-1.53244,23.3724
0.237333,-1.48612,22.7717
0.280556,-1.44859,22.1881
0.325305,-1.41987,21.621
0.370785,-1.39976,21.0701
0.41631,-1.38788,20.535
0.46134,-1.38374,20.0153
0.505514,-1.38672,19.5109
0.548641,-1.39623,19.0215
0.590681,-1.41166,18.5469
0.631709,-1.43249,18.0871
0.671888,-1.45826,17.6421
0.711432,-1.48858,17.2119
0.750587,-1.52317,16.7966
0.789609,-1.56179,16.3965
0.828755,-1.60427,16.0118
0.868273,-1.65049,15.643
0.908396,-1.70039,15.2907
0.949343,-1.75393,14.9554
0.991313,-1.8111,14.6382
1.03449,-1.87192,14.3401
1.07903,-1.93643,14.0624
1.12507,-2.00468,13.8068
1.17275,-2.07672,13.5751
1.22215,-2.15261,13.3698
1.27336,-2.23241,13.1935
1.32642,-2.31615,13.0496
1.38134,-2.40388,12.942
1.43811,-2.4956,12.8751
1.49667,-2.59128,12.8544
1.55688,-2.69084,12.8859
1.61858,-2.79417,12.9768
1.6815,-2.90107,13.1351
1.7453,-3.01124,13.37
1.80951,-3.1243,13.6915
1.87354,-3.23972,14.1105
1.93664,-3.35681,14.6389
1.99792,-3.47473,15.2887
2.05625,-3.59241,16.0717
2.11032,-3.70858,16.9988
2.15859,-3.8217,18.079
2.19929,-3.93002,19.3177
2.23046,-4.03153,20.7154
2.24997,-4.12404,22.2661
2.25561,-4.20521,23.9551
2.24516,-4.27265,25.7576
2.21658,-4.32404,27.6383
2.16813,-4.35731,29.5511
2.09857,-4.37077,31.4409
2.00739,-4.36329,33.2465
1.89493,-4.33445,34.9055
1.76251,-4.2846,36.3593
1.61245,-4.21491,37.5591
1.44804,-4.12723,38.4702
1.27331,-4.02397,39.0754
1.09282,-3.90782,39.3757
0.911298,-3.78154,39.3883
0.733286,-3.6477,39.1436
0.562824,-3.50854,38.6806
0.403178,-3.36586,38.0424
0.256701,-3.22108,37.2717
0.12479,-3.07524,36.4079
0.00796024,-2.92917,35.4853
-0.0940105,-2.78353,34.5316
-0.181909,-2.63892,33.5688
-0.256909,-2.49589,32.6127
-0.320418,-2.35497,31.6743
-0.373955,-2.21669,30.7609
-0.419067,-2.08154,29.8764
-0.457271,-1.94999,29.0227
-0.490024,-1.82248,28.2003
-0.518704,-1.69945,27.4083
-0.544603,-1.5813,26.6457
-0.568922,-1.46846,25.9108
-0.592757,-1.36139,25.202
-0.617079,-1.2606,24.5176
-0.642698,-1.16666,23.8563
-0.670211,-1.0802,23.2164
-0.699948,-1.00187,22.5969
-0.731946,-0.932252,21.9965
-0.765963,-0.871747,21.4143
-0.801561,-0.820499,20.8495
-0.838225,-0.77835,20.3013
-0.875484,-0.744868,19.7691
-0.912999,-0.719426,19.2523
-0.95059,-0.701298,18.7505
-0.988227,-0.689734,18.2631
-1.026,-0.684022,17.79
-1.06409,-0.683514,17.3307
-1.10272,-0.687638,16.8849
-1.14213,-0.695905,16.4526
-1.18259,-0.7079,16.0335
-1.22436,-0.723279,15.6275
-1.26767,-0.741758,15.2346
-1.31277,-0.763108,14.8548
-1.35986,-0.787149,14.4881
-1.40917,-0.813739,14.1348
-1.46089,-0.842776,13.7951
-1.5152,-0.874187,13.4693
-1.57229,-0.907923,13.158
-1.63234,-0.943962,12.8619
-1.6955,-0.982295,12.5817
-1.76196,-1.02293,12.3185
-1.83186,-1.06588,12.0736
-1.90536,-1.11118,11.8485
-1.98262,-1.15885,11.6452
-2.06378,-1.20892,11.4661
-2.14896,-1.2614,11.3139
-2.23828,-1.31631,11.1921
-2.33184,-1.37363,11.1047
-2.4297,-1.43333,11.0565
-2.5319,-1.49533,11.0533
-2.63842,-1.55951,11.1016
-2.7492,-1.62569,11.2094
-2.86407,-1.69362,11.3857
-2.9828,-1.76294,11.6409
-3.10503,-1.83318,11.9867
-3.23024,-1.90375,12.4362
-3.35776,-1.97384,13.0035
-3.4867,-2.04249,13.7039
-3.61594,-2.10847,14.5525
-3.74409,-2.17032,15.5641
-3.86945,-2.22629,16.7516
-3.99003,-2.27432,18.1244
-4.10352,-2.31211,19.6864
-4.20734,-2.33709,21.4332
-4.2987,-2.34653,23.3505
-4.37471,-2.33767,25.4107
-4.43254,-2.30786,27.5722
-4.46962,-2.25482,29.7793
-4.48384,-2.17687,31.9633
-4.47383,-2.07316,34.0474
-4.43911,-1.94398,35.9524
-4.38025,-1.79083,37.6046
-4.29883,-1.61658,38.9435
-4.19738,-1.42526,39.9284
-4.07906,-1.22196,40.5422
-3.94737,-1.01234,40.7919
-3.80574,-0.802292,40.7059
-3.65725,-0.597343,40.3279
-3.5044,-0.402274,39.7113
-3.34906,-0.22075,38.9119
-3.19254,-0.0551592,37.9831
-3.03575,0.093387,36.9723
-2.87939,0.224902,35.9185
-2.72404,0.340284,34.8519
-2.57032,0.441052,33.795
-2.41888,0.529103,32.7628
-2.27048,0.606512,31.7648
-2.12591,0.675384,30.8061
-1.98606,0.737748,29.8887
-1.85187,0.795468,29.0124
-1.72437,0.850183,28.1759
-1.60461,0.903238,27.3769
-1.49365,0.955623,26.613
-1.39247,1.00795,25.8815
-1.30186,1.06043,25.18
-1.22232,1.113,24.5064
-1.15402,1.16537,23.8585
-1.09675,1.21721,23.2348
-1.05004,1.26824,22.6338
-1.01317,1.31832,22.0543
-0.985365,1.36745,21.4953
-0.965784,1.41577,20.9561
-0.953629,1.46353,20.4361
-0.948157,1.51106,19.9348
-0.948695,1.55871,19.4521
-0.954647,1.60686,18.9879
-0.96549,1.65587,18.542
-0.980771,1.70609,18.1148
-1.0001,1.75786,17.7065
-1.02314,1.81148,17.3176
-1.04961,1.86723,16.9488
-1.07926,1.92535,16.6009
-1.11189,1.98606,16.2751
-1.14733,2.04957,15.9726
-1.18543,2.11604,15.6951
-1.22605,2.18563,15.4445
-1.26907,2.25845,15.2231
-1.31438,2.33459,15.0337
-1.36186,2.41414,14.8794
-1.41137,2.49712,14.764
-1.46277,2.58353,14.6918
-1.51587,2.67332,14.6678
-1.57047,2.7664,14.6975
-1.62628,2.8626,14.7875
-1.68297,2.96168,14.9448
-1.74014,3.06332,15.1773
-1.79726,3.16709,15.4935
-1.85372,3.27243,15.9023
-1.90877,3.37866,16.4131
-1.96153,3.48494,17.0348
-2.01094,3.59023,17.7759
-2.05581,3.69335,18.6434
-2.09475,3.79292,19.642
-2.12626,3.88735,20.7731
-2.14866,3.97493,22.0336
-2.16024,4.05379,23.4145
-2.15925,4.12202,24.9
-2.14401,4.1777,26.4666
-2.11303,4.21902,28.0829
-2.06515,4.24442,29.7101
-1.99965,4.25266,31.3038
-1.9164,4.24296,32.8159
-1.81595,4.21511,34.1989
-1.69961,4.16946,35.4086
-1.56945,4.10696,36.4088
-1.42819,4.02908,37.174
-1.27912,3.93766,37.6911
-1.12586,3.83479,37.9601
-0.972151,3.72263,37.993
-0.821575,3.60324,37.8116
-0.677357,3.47849,37.4441
-0.542173,3.34998,36.9226
-0.418054,3.21905,36.2796
-0.306347,3.08678,35.5459
-0.207756,2.95407,34.7492
-0.12243,2.82168,33.9129
-0.0500742,2.69029,33.0559
0.00992446,2.5605,32.1931
0.058386,2.43286,31.3354
0.0962407,2.30791,30.4904
0.124454,2.18612,29.6633
0.143972,2.06796,28.8573
0.155683,1.95382,28.0739
0.160396,1.84408,27.3139
0.158827,1.73909,26.5771
0.151598,1.63914,25.8631
0.139231,1.54452,25.171
0.122167,1.45552,24.5
0.100767,1.37242,23.8491
0.0753415,1.29553,23.2174
0.0461723,1.22518,22.604
0.0135515,1.16175,22.0082
-0.0221734,1.10565,21.4291
-0.0605529,1.05728,20.8663
-0.101002,1.017,20.3189
-0.1428,0.985021,19.7866
-0.185139,0.961326,19.2688
-0.22722,0.945657,18.7652
-0.268358,0.937504,18.2752
-0.308067,0.936194,17.7985
-0.346085,0.940979,17.3348
-0.38236,0.951129,16.8838
-0.417,0.965993,16.4453
-0.45022,0.985024,16.0189
-0.482296,1.00778,15.6045
-0.51353,1.03394,15.2018
-0.544229,1.06324,14.8108
-0.574687,1.09553,14.4312
-0.605181,1.13068,14.063
-0.635968,1.16863,13.7061
-0.667283,1.20937,13.3606
-0.699341,1.25291,13.0264
-0.732339,1.29928,12.7038
-0.766458,1.34855,12.3928
-0.801865,1.40079,12.0938
-0.838716,1.45611,11.8072
-0.877157,1.51461,11.5335
-0.917323,1.57642,11.2734
-0.959344,1.64166,11.0277
-1.00334,1.71048,10.7974
-1.04943,1.78301,10.584
-1.09772,1.8594,10.3891
-1.1483,1.93981,10.2146
-1.20125,2.02438,10.063
-1.25666,2.11324,9.93724
