time,X,Y,Z
35.29,10.0232,12.488,25.5458
35.3,10.2825,12.6097,26.1192
35.31,10.5272,12.6773,26.7222
35.32,10.7533,12.6851,27.3473
35.33,10.9565,12.6281,27.9853
35.34,11.1323,12.5028,28.6259
35.35,11.2765,12.3072,29.2575
35.36,11.3849,12.041,29.8682
35.37,11.4539,11.7062,30.4454
35.38,11.4804,11.307,30.977
35.39,11.4622,10.8499,31.4514
35.4,11.3978,10.3433,31.8584
35.41,11.2869,9.79736,32.1894
35.42,11.1302,9.22367,32.438
35.43,10.9297,8.63453,32.6004
35.44,10.6883,8.04242,32.6752
35.45,10.41,7.45938,32.6634
35.46,10.0997,6.89652,32.5684
35.47,9.76284,6.36349,32.3956
35.48,9.40533,5.86825,32.1518
35.49,9.03333,5.41683,31.8448
35.5,8.65298,5.01333,31.4831
35.51,8.2702,4.66005,31.0753
35.52,7.89051,4.3576,30.6298
35.53,7.51895,4.10526,30.1545
35.54,7.15993,3.90119,29.6565
35.55,6.81721,3.74278,29.1425
35.56,6.49387,3.62689,28.6179
35.57,6.19235,3.55012,28.0876
35.58,5.91446,3.50899,27.5558
35.59,5.66147,3.50013,27.0259
35.6,5.43416,3.52038,26.5007
35.61,5.23289,3.56688,25.9827
35.62,5.05767,3.63712,25.474
35.63,4.90827,3.72897,24.9761
35.64,4.78424,3.84066,24.4907
35.65,4.68501,3.97079,24.019
35.66,4.60989,4.11833,23.5623
35.67,4.55819,4.28254,23.1216
35.68,4.5292,4.46298,22.6981
35.69,4.52224,4.65947,22.2929
35.7,4.53667,4.87202,21.9072
35.71,4.57194,5.10085,21.5423
35.72,4.62757,5.34631,21.1993
35.73,4.70316,5.60887,20.8798
35.74,4.79841,5.88905,20.5853
35.75,4.91312,6.18744,20.3176
35.76,5.04714,6.50459,20.0786
35.77,5.20042,6.84103,19.8704
35.78,5.37296,7.19717,19.6955
35.79,5.56482,7.57327,19.5562
35.8,5.77605,7.9694,19.4557
35.81,6.00672,8.3853,19.3969
35.82,6.25688,8.82039,19.3833
35.83,6.52649,9.27358,19.4184
35.84,6.8154,9.74327,19.5063
35.85,7.12333,10.2271,19.6509
35.86,7.44976,10.7221,19.8564
35.87,7.79391,11.224,20.127
35.88,8.15466,11.7279,20.4668
35.89,8.53046,12.2274,20.8794
35.9,8.91928,12.715,21.3681
35.91,9.31848,13.1817,21.9352
35.92,9.72478,13.6172,22.5819
35.93,10.1341,14.0099,23.3075
35.94,10.5418,14.347,24.1098
35.95,10.942,14.615,24.9837
35.96,11.3283,14.7998,25.9213
35.97,11.6934,14.8877,26.9115
35.98,12.0293,14.866,27.9399
35.99,12.3277,14.7239,28.9884
36,12.5797,14.4535,30.0357
36.01,12.7767,14.0508,31.058
36.02,12.9107,13.5169,32.0299
36.03,12.9745,12.8582,32.9254
36.04,12.9623,12.0867,33.7196
36.05,12.8702,11.2201,34.3905
36.06,12.6966,10.2808,34.9201
36.07,12.4426,9.29441,35.2961
36.08,12.1115,8.28863,35.5124
36.09,11.7094,7.2909,35.5696
36.1,11.2447,6.32683,35.4743
36.11,10.7275,5.41856,35.2386
36.12,10.1692,4.58369,34.8784
36.13,9.58173,3.83464,34.4121
36.14,8.9773,3.17864,33.8591
36.15,8.36745,2.61807,33.2384
36.16,7.76278,2.15123,32.5678
36.17,7.17261,1.77325,31.8628
36.18,6.60476,1.47697,31.1367
36.19,6.06546,1.25392,30.4002
36.2,5.55943,1.095,29.6619
36.21,5.0899,0.991141,28.9282
36.22,4.65883,0.933701,28.2036
36.23,4.26706,0.914785,27.4914
36.24,3.91449,0.927402,26.7939
36.25,3.60034,0.965532,26.1123
36.26,3.32323,1.02413,25.4474
36.27,3.08144,1.0991,24.7996
36.28,2.87295,1.18716,24.169
36.29,2.69566,1.28585,23.5555
36.3,2.54739,1.39333,22.9591
36.31,2.42601,1.50839,22.3794
36.32,2.32951,1.63027,21.8164
36.33,2.25597,1.75865,21.2699
36.34,2.20366,1.89357,20.7397
36.35,2.17105,2.03533,20.2258
36.36,2.15678,2.1845,19.7282
36.37,2.15969,2.34185,19.2468
36.38,2.17885,2.5083,18.7818
36.39,2.2135,2.68495,18.3334
36.4,2.26308,2.87301,17.9018
36.41,2.32723,3.07382,17.4873
36.42,2.40575,3.28881,17.0906
36.43,2.49862,3.51952,16.712
36.44,2.60599,3.76761,16.3525
36.45,2.72816,4.0348,16.013
36.46,2.86558,4.32291,15.6944
36.47,3.01885,4.63386,15.3983
36.48,3.1887,4.96963,15.1262
36.49,3.376,5.33225,14.8801
36.5,3.58174,5.72381,14.6622
36.51,3.80702,6.1464,14.4753
36.52,4.05306,6.6021,14.3225
36.53,4.32114,7.09289,14.2076
36.54,4.61265,7.62058,14.1349
36.55,4.929,8.18675,14.1093
36.56,5.27162,8.79258,14.1367
36.57,5.64192,9.4387,14.2237
36.58,6.04123,10.125,14.3777
36.59,6.47072,10.8503,14.6071
36.6,6.93133,11.6122,14.9212
36.61,7.42362,12.4066,15.3303
36.62,7.94769,13.2272,15.8451
36.63,8.50293,14.0651,16.4769
36.64,9.08792,14.9085,17.2373
36.65,9.70007,15.7417,18.137
36.66,10.3355,16.545,19.1855
36.67,10.9885,17.2943,20.3899
36.68,11.6517,17.9609,21.7534
36.69,12.3153,18.5119,23.2736
36.7,12.967,18.9108,24.9411
36.71,13.5921,19.1194,26.7371
36.72,14.1734,19.0998,28.6323
36.73,14.6915,18.8177,30.5856
36.74,15.1255,18.2468,32.5444
36.75,15.4537,17.3726,34.446
36.76,15.6556,16.1969,36.221
36.77,15.7125,14.7406,37.7987
36.78,15.6103,13.0451,39.1134
36.79,15.3405,11.1705,40.1117
36.8,14.9019,9.1909,40.7589
36.81,14.3013,7.18766,41.0431
36.82,13.5532,5.24074,40.9762
36.83,12.6789,3.42056,40.5919
36.84,11.7052,1.78167,39.9398
36.85,10.6616,0.359163,39.079
36.86,9.57804,-0.831569,38.0702
36.87,8.48325,-1.79258,36.9698
36.88,7.40254,-2.53931,35.8262
36.89,6.35694,-3.09603,34.6771
36.9,5.36277,-3.49151,33.55
36.91,4.43155,-3.75554,32.4626
36.92,3.57051,-3.91656,31.4253
36.93,2.78309,-4.00011,30.4426
36.94,2.06969,-4.02823,29.5148
36.95,1.42837,-4.01925,28.64
36.96,0.85544,-3.98805,27.8148
36.97,0.346046,-3.94637,27.035
36.98,-0.105391,-3.90336,26.2968
36.99,-0.504826,-3.86593,25.5961
37,-0.858316,-3.83927,24.9298
37.01,-1.17183,-3.82717,24.2947
37.02,-1.45109,-3.83235,23.6887
37.03,-1.70153,-3.85671,23.1097
37.04,-1.92819,-3.90157,22.5563
37.05,-2.13573,-3.96785,22.0274
37.06,-2.32842,-4.05617,21.5222
37.07,-2.51013,-4.16699,21.0404
37.08,-2.68438,-4.30069,20.5816
37.09,-2.85437,-4.4576,20.146
37.1,-3.02298,-4.63811,19.734
37.11,-3.19285,-4.84263,19.346
37.12,-3.36636,-5.07165,18.9829
37.13,-3.5457,-5.32575,18.6457
37.14,-3.73291,-5.60557,18.3358
37.15,-3.92986,-5.9118,18.0547
37.16,-4.1383,-6.24518,17.8043
37.17,-4.35989,-6.60646,17.5869
37.18,-4.59616,-6.99634,17.405
37.19,-4.84859,-7.41543,17.2618
37.2,-5.11854,-7.86417,17.1605
37.21,-5.4073,-8.34274,17.1051
37.22,-5.71603,-8.85097,17.1001
37.23,-6.04573,-9.38818,17.1503
37.24,-6.39726,-9.95307,17.261
37.25,-6.77123,-10.5435,17.4384
37.26,-7.16796,-11.1563,17.6885
37.27,-7.58741,-11.787,18.0181
37.28,-8.02908,-12.4297,18.4341
37.29,-8.49189,-13.0767,18.943
37.3,-8.97408,-13.7182,19.5514
37.31,-9.47302,-14.3423,20.2646
37.32,-9.98513,-14.9346,21.087
37.33,-10.5057,-15.4783,22.0206
37.34,-11.0286,-15.954,23.0647
37.35,-11.5467,-16.3407,24.2149
37.36,-12.0509,-16.6158,25.4622
37.37,-12.5309,-16.7561,26.7922
37.38,-12.9753,-16.7398,28.1844
37.39,-13.3712,-16.5476,29.6119
37.4,-13.7053,-16.1646,31.042
37.41,-13.9639,-15.5832,32.4366
37.42,-14.1342,-14.8039,33.7543
37.43,-14.2047,-13.8377,34.9525
37.44,-14.1661,-12.7061,35.9913
37.45,-14.0125,-11.4407,36.8357
37.46,-13.742,-10.0814,37.4596
37.47,-13.3571,-8.67362,37.848
37.48,-12.8645,-7.26444,37.998
37.49,-12.2755,-5.89878,37.9189
37.5,-11.6049,-4.61579,37.6304
37.51,-10.8698,-3.4462,37.1602
37.52,-10.0891,-2.41086,36.5408
37.53,-9.28156,-1.52062,35.8059
37.54,-8.46534,-0.777194,34.9882
37.55,-7.65677,-0.174843,34.1166
37.56,-6.86989,0.297597,33.2157
37.57,-6.11608,0.654717,32.305
37.58,-5.40399,0.912752,31.3989
37.59,-4.73965,1.08818,30.5079
37.6,-4.12673,1.1967,29.6384
37.61,-3.56686,1.25263,28.7944
37.62,-3.05999,1.26852,27.9778
37.63,-2.60476,1.25509,27.189
37.64,-2.19882,1.22124,26.4275
37.65,-1.83913,1.17422,25.6922
37.66,-1.52221,1.11976,24.9819
37.67,-1.24435,1.06233,24.2953
37.68,-1.00176,1.00533,23.6309
37.69,-0.790669,0.951236,22.9874
37.7,-0.607472,0.901844,22.3638
37.71,-0.448736,0.858371,21.7589
37.72,-0.311266,0.821597,21.1719
37.73,-0.192122,0.79198,20.6019
37.74,-0.0886232,0.769736,20.0483
37.75,0.00165111,0.754918,19.5103
37.76,0.0808728,0.747471,18.9874
37.77,0.15098,0.747284,18.4791
37.78,0.213693,0.754221,17.985
37.79,0.270541,0.768149,17.5046
37.8,0.322875,0.788966,17.0376
37.81,0.371894,0.816609,16.5835
37.82,0.418665,0.851072,16.1421
37.83,0.464142,0.892413,15.7131
37.84,0.509183,0.940759,15.2962
37.85,0.554573,0.996314,14.891
37.86,0.601031,1.05936,14.4975
37.87,0.649234,1.13028,14.1154
37.88,0.699826,1.20952,13.7444
37.89,0.753431,1.29762,13.3846
37.9,0.810664,1.39525,13.0357
37.91,0.872146,1.50315,12.6977
37.92,0.938509,1.62217,12.3706
37.93,1.01041,1.75329,12.0543
37.94,1.08854,1.89759,11.7491
37.95,1.17363,2.0563,11.455
37.96,1.26646,2.23079,11.1722
37.97,1.36788,2.42256,10.9012
37.98,1.4788,2.63327,10.6423
37.99,1.60022,2.86478,10.3962
38,1.73321,3.1191,10.1637
38.01,1.87897,3.39845,9.94564
38.02,2.03877,3.70523,9.74327
38.03,2.21403,4.04207,9.55806
38.04,2.40629,4.41181,9.39184
38.05,2.61721,4.81748,9.24683
38.06,2.84862,5.26234,9.12573
38.07,3.10247,5.7498,9.03181
38.08,3.38089,6.28345,8.96904
38.09,3.68616,6.86694,8.94216
38.1,4.02068,7.50395,8.95691
38.11,4.38702,8.19804,9.02008
38.12,4.78783,8.95248,9.13979
38.13,5.22583,9.77003,9.32562
38.14,5.70375,10.6526,9.58882
38.15,6.22422,11.601,9.94248
38.16,6.7897,12.6139,10.4017
38.17,7.40224,13.688,10.9837
38.18,8.06332,14.8164,11.7076
38.19,8.77355,15.9878,12.5945
38.2,9.53228,17.1855,13.6667
38.21,10.3372,18.3859,14.9468
38.22,11.1837,19.5572,16.4564
38.23,12.0643,20.6581,18.2135
38.24,12.9681,21.6371,20.2302
38.25,13.8799,22.4323,22.508
38.26,14.7793,22.973,25.034
38.27,15.6411,23.1827,27.7753
38.28,16.4342,22.985,30.6751
38.29,17.1232,22.3121,33.6494
38.3,17.6689,21.1157,36.5873
38.31,18.0314,19.3786,39.3563
38.32,18.1731,17.1258,41.8133
38.33,18.0629,14.4308,43.8206
38.34,17.681,11.4138,45.2659
38.35,17.0218,8.23098,46.081
38.36,16.0973,5.05511,46.2541
38.37,14.936,2.05115,45.8323
38.38,13.5809,-0.646247,44.9118
38.39,12.0846,-2.94805,43.62
38.4,10.5036,-4.8155,42.0929
38.41,8.89247,-6.25479,40.4564
38.42,7.29942,-7.30517,38.8132
38.43,5.76345,-8.02501,37.2371
38.44,4.3133,-8.4794,35.7743
38.45,2.96788,-8.73119,34.4479
38.46,1.73748,-8.83577,33.2643
38.47,0.625484,-8.83889,32.2185
38.48,-0.369892,-8.77658,31.2995
38.49,-1.25403,-8.67611,30.4932
38.5,-2.03462,-8.55749,29.7854
38.51,-2.72063,-8.43498,29.1621
38.52,-3.32161,-8.31843,28.6112
38.53,-3.84713,-8.21442,28.1221
38.54,-4.30644,-8.12715,27.686
38.55,-4.70827,-8.05906,27.2957
38.56,-5.06068,-8.01139,26.9455
38.57,-5.37101,-7.98451,26.6309
38.58,-5.64587,-7.97817,26.3481
38.59,-5.89116,-7.99171,26.0947
38.6,-6.11208,-8.0242,25.8685
38.61,-6.31318,-8.07449,25.6681
38.62,-6.49842,-8.1413,25.4925
38.63,-6.6712,-8.22324,25.341
38.64,-6.83443,-8.31887,25.2132
38.65,-6.99055,-8.42668,25.1089
38.66,-7.14159,-8.54511,25.028
38.67,-7.2892,-8.67254,24.9705
38.68,-7.43468,-8.80732,24.9366
38.69,-7.57905,-8.94769,24.9264
38.7,-7.72299,-9.09189,24.9399
38.71,-7.86696,-9.23802,24.9772
38.72,-8.01115,-9.38418,25.0382
38.73,-8.15555,-9.52833,25.1227
38.74,-8.29993,-9.6684,25.2304
38.75,-8.44385,-9.80226,25.3607
38.76,-8.58672,-9.92772,25.5129
38.77,-8.72775,-10.0426,25.6859
38.78,-8.86603,-10.1446,25.8784
38.79,-9.0005,-10.2317,26.0888
38.8,-9.12999,-10.3018,26.3151
38.81,-9.25323,-10.3528,26.5551
38.82,-9.36888,-10.3832,26.8062
38.83,-9.47555,-10.3912,27.0654
38.84,-9.57185,-10.3758,27.3296
38.85,-9.65641,-10.336,27.5953
38.86,-9.72788,-10.2714,27.8589
38.87,-9.78504,-10.182,28.1164
38.88,-9.82679,-10.0682,28.3642
38.89,-9.85217,-9.93103,28.5984
38.9,-9.86047,-9.77197,28.8153
38.91,-9.85116,-9.59297,29.0114
38.92,-9.82401,-9.39643,29.1836
38.93,-9.77904,-9.18513,29.3292
38.94,-9.71658,-8.96218,29.4459
38.95,-9.63723,-8.73091,29.5319
38.96,-9.54192,-8.49478,29.5861
38.97,-9.43179,-8.2573,29.6078
38.98,-9.30827,-8.02191,29.597
38.99,-9.17298,-7.79188,29.5543
39,-9.02773,-7.57029,29.4805
39.01,-8.87445,-7.35987,29.3773
39.02,-8.71516,-7.16307,29.2464
39.03,-8.55192,-6.98191,29.09
39.04,-8.3868,-6.81805,28.9104
39.05,-8.22182,-6.67279,28.7103
39.06,-8.0589,-6.54703,28.4922
39.07,-7.8999,-6.44137,28.2589
39.08,-7.7465,-6.35607,28.013
39.09,-7.60027,-6.29119,27.7571
39.1,-7.46259,-6.24651,27.4937
39.11,-7.3347,-6.22171,27.2253
39.12,-7.21764,-6.21628,26.9543
39.13,-7.11233,-6.22966,26.6829
39.14,-7.0195,-6.2612,26.413
39.15,-6.93975,-6.31023,26.1469
39.16,-6.87354,-6.37606,25.8862
39.17,-6.82122,-6.458,25.6329
39.18,-6.78302,-6.55537,25.3887
39.19,-6.75908,-6.6675,25.1551
39.2,-6.74945,-6.79374,24.9339
39.21,-6.75411,-6.93345,24.7265
39.22,-6.77297,-7.08597,24.5345
39.23,-6.80589,-7.25065,24.3593
39.24,-6.85266,-7.42681,24.2024
39.25,-6.91305,-7.61371,24.0652
39.26,-6.98674,-7.81057,23.9492
39.27,-7.07338,-8.01651,23.8558
39.28,-7.17257,-8.23055,23.7864
39.29,-7.28384,-8.45157,23.7422
39.3,-7.40665,-8.67832,23.7246
39.31,-7.54039,-8.90936,23.7347
39.32,-7.68437,-9.14305,23.7738
39.33,-7.83778,-9.37754,23.8428
39.34,-7.99972,-9.61077,23.9424
39.35,-8.16915,-9.8404,24.0735
39.36,-8.34492,-10.0639,24.2362
39.37,-8.5257,-10.2784,24.4307
39.38,-8.71003,-10.4809,24.6566
39.39,-8.89628,-10.6683,24.9133
39.4,-9.08264,-10.837,25.1995
39.41,-9.26715,-10.9837,25.5133
39.42,-9.44769,-11.105,25.8525
39.43,-9.62198,-11.1973,26.2141
39.44,-9.78765,-11.2574,26.5944
39.45,-9.94223,-11.2825,26.989
39.46,-10.0832,-11.2702,27.393
39.47,-10.208,-11.2184,27.801
39.48,-10.3143,-11.1261,28.2068
39.49,-10.3997,-10.9928,28.6042
39.5,-10.4621,-10.8192,28.9866
39.51,-10.4996,-10.6067,29.3473
39.52,-10.5109,-10.358,29.68
39.53,-10.4948,-10.0764,29.9788
39.54,-10.4508,-9.76641,30.2381
39.55,-10.3788,-9.43319,30.4535
39.56,-10.2794,-9.08246,30.6213
39.57,-10.1535,-8.72037,30.7389
39.58,-10.0028,-8.35324,30.805
39.59,-9.82928,-7.9873,30.8192
39.6,-9.63556,-7.62853,30.7822
39.61,-9.42448,-7.28244,30.696
39.62,-9.1992,-6.95389,30.5631
39.63,-8.96306,-6.64704,30.3869
39.64,-8.71948,-6.36522,30.1713
39.65,-8.47188,-6.11098,29.9205
39.66,-8.22358,-5.88604,29.6389
39.67,-7.97774,-5.69143,29.331
39.68,-7.73729,-5.52751,29.0013
39.69,-7.50488,-5.3941,28.6539
39.7,-7.28289,-5.29057,28.2928
39.71,-7.07336,-5.21597,27.9218
39.72,-6.87801,-5.16911,27.5442
39.73,-6.69829,-5.14867,27.1634
39.74,-6.53531,-5.15324,26.782
39.75,-6.38996,-5.18145,26.4027
39.76,-6.26286,-5.23196,26.0278
39.77,-6.15444,-5.30351,25.6596
39.78,-6.06495,-5.39497,25.2999
39.79,-5.99448,-5.50533,24.9507
39.8,-5.94304,-5.63371,24.6137
39.81,-5.91051,-5.77935,24.2905
39.82,-5.89671,-5.94161,23.9828
39.83,-5.90144,-6.11997,23.6922
39.84,-5.92442,-6.31396,23.4202
39.85,-5.96539,-6.52319,23.1685
39.86,-6.02405,-6.74729,22.9387
39.87,-6.10011,-6.98591,22.7324
39.88,-6.19327,-7.23864,22.5514
39.89,-6.30322,-7.50503,22.3976
39.9,-6.42961,-7.7845,22.2728
39.91,-6.57211,-8.07635,22.1789
39.92,-6.73031,-8.37968,22.1179
39.93,-6.90378,-8.69333,22.092
39.94,-7.09198,-9.01588,22.1031
39.95,-7.29432,-9.34558,22.1533
39.96,-7.51005,-9.68027,22.2447
39.97,-7.7383,-10.0174,22.3792
39.98,-7.97799,-10.3538,22.5585
39.99,-8.22786,-10.6861,22.7841
40,-8.48639,-11.01,23.0571
40.01,-8.7518,-11.3209,23.3782
40.02,-9.022,-11.6137,23.7474
40.03,-9.29457,-11.8825,24.164
40.04,-9.56675,-12.1215,24.6264
40.05,-9.83543,-12.324,25.1318
40.06,-10.0972,-12.4837,25.6765
40.07,-10.3481,-12.594,26.2551
40.08,-10.5843,-12.6489,26.8613
40.09,-10.8015,-12.6429,27.4869
40.1,-10.9951,-12.5715,28.1227
40.11,-11.1609,-12.4316,28.7582
40.12,-11.2946,-12.2216,29.3819
40.13,-11.3921,-11.9419,29.9818
40.14,-11.4499,-11.595,30.5455
40.15,-11.4652,-11.1856,31.0611
40.16,-11.4358,-10.7204,31.5176
40.17,-11.3605,-10.2084,31.905
40.18,-11.2394,-9.65996,32.2155
40.19,-11.0732,-9.08671,32.4432
40.2,-10.8643,-8.50091,32.585
40.21,-10.6158,-7.91485,32.6399
40.22,-10.3317,-7.34027,32.6096
40.23,-10.0171,-6.78786,32.4978
40.24,-9.67747,-6.26683,32.3102
40.25,-9.31877,-5.78464,32.0538
40.26,-8.94708,-5.34684,31.7365
40.27,-8.56844,-4.95712,31.3667
40.28,-8.18864,-4.61738,30.953
40.29,-7.81305,-4.32795,30.5034
40.3,-7.44652,-4.08788,30.0257
40.31,-7.09329,-3.8952,29.527
40.32,-6.75694,-3.74719,29.0133
40.33,-6.4404,-3.64072,28.4902
40.34,-6.14596,-3.5724,27.9623
40.35,-5.87529,-3.53882,27.4336
40.36,-5.62957,-3.5367,26.9073
40.37,-5.40946,-3.56298,26.3863
40.38,-5.21526,-3.61491,25.8728
40.39,-5.04695,-3.69007,25.3689
40.4,-4.90425,-3.78644,24.8762
40.41,-4.78669,-3.90236,24.3961
40.42,-4.69368,-4.03651,23.93
40.43,-4.62457,-4.18793,23.4791
40.44,-4.57864,-4.35597,23.0445
40.45,-4.55523,-4.54022,22.6273
40.46,-4.55365,-4.74056,22.2287
40.47,-4.57331,-4.95704,21.85
40.48,-4.61366,-5.18989,21.4922
40.49,-4.67426,-5.43948,21.1569
40.5,-4.75474,-5.70629,20.8454
40.51,-4.85482,-5.99083,20.5594
40.52,-4.97429,-6.29366,20.3007
40.53,-5.11305,-6.61532,20.0713
40.54,-5.27105,-6.95627,19.8733
40.55,-5.44828,-7.31687,19.7092
40.56,-5.6448,-7.6973,19.5816
40.57,-5.86067,-8.09753,19.4935
40.58,-6.09592,-8.51719,19.448
40.59,-6.35057,-8.95553,19.4486
40.6,-6.62453,-9.41131,19.4989
40.61,-6.91762,-9.88271,19.6029
40.62,-7.22946,-10.3672,19.7647
40.63,-7.55946,-10.8613,19.9882
40.64,-7.90672,-11.3609,20.2777
40.65,-8.26999,-11.8603,20.637
40.66,-8.64759,-12.3531,21.0697
40.67,-9.03731,-12.8313,21.5786
40.68,-9.43632,-13.2855,22.1657
40.69,-9.84115,-13.7053,22.8316
40.7,-10.2475,-14.0788,23.5753
40.71,-10.6505,-14.393,24.3934
40.72,-11.0441,-14.6344,25.2803
40.73,-11.4217,-14.7892,26.2271
40.74,-11.7758,-14.844,27.2218
40.75,-12.0985,-14.787,28.249
40.76,-12.3813,-14.6081,29.2899
40.77,-12.6155,-14.3007,30.3227
40.78,-12.7927,-13.8625,31.3232
40.79,-12.9052,-13.2959,32.266
40.8,-12.9463,-12.609,33.1257
40.81,-12.9108,-11.8154,33.8785
40.82,-12.7956,-10.9339,34.5037
40.83,-12.5998,-9.98761,34.9851
40.84,-12.3251,-9.00271,35.3122
40.85,-11.9757,-8.00648,35.4809
40.86,-11.5582,-7.02562,35.4937
40.87,-11.0815,-6.08453,35.3585
40.88,-10.556,-5.20385,35.0886
40.89,-9.99311,-4.39953,34.7003
40.9,-9.40482,-3.68239,34.2121
40.91,-8.80299,-3.05821,33.6433
40.92,-8.19881,-2.52821,33.0122
40.93,-7.60243,-2.0898,32.3358
40.94,-7.02266,-1.73752,31.6288
40.95,-6.46682,-1.46394,30.9038
40.96,-5.94066,-1.2605,30.1707
40.97,-5.44844,-1.11823,29.4374
40.98,-4.99303,-1.02828,28.7097
40.99,-4.57605,-0.982335,27.9918
41,-4.1981,-0.972838,27.2868
41.01,-3.8589,-0.993151,26.5966
41.02,-3.5575,-1.0376,25.9223
41.03,-3.29248,-1.10146,25.2647
41.04,-3.06205,-1.1809,24.624
41.05,-2.86421,-1.27292,24.0004
41.06,-2.69685,-1.37526,23.3938
41.07,-2.55786,-1.48628,22.8041
41.08,-2.44516,-1.60492,22.2312
41.09,-2.35679,-1.73055,21.6748
41.1,-2.29093,-1.86298,21.1349
41.11,-2.24592,-2.00232,20.6114
41.12,-2.2203,-2.14897,20.1042
41.13,-2.2128,-2.30356,19.6133
41.14,-2.22234,-2.46692,19.1389
41.15,-2.24807,-2.64004,18.6811
41.16,-2.28929,-2.82405,18.2401
41.17,-2.34553,-3.02023,17.8162
41.18,-2.41649,-3.22994,17.4099
41.19,-2.50204,-3.45467,17.0218
41.2,-2.60223,-3.696,16.6524
41.21,-2.71726,-3.95563,16.3028
41.22,-2.8475,-4.23531,15.9739
41.23,-2.99346,-4.53691,15.667
41.24,-3.15579,-4.86235,15.3836
41.25,-3.33527,-5.21362,15.1256
41.26,-3.53281,-5.59278,14.8949
41.27,-3.74946,-6.00187,14.6943
41.28,-3.98635,-6.44294,14.5267
41.29,-4.24471,-6.91798,14.3955
41.3,-4.52586,-7.42882,14.3048
41.31,-4.83117,-7.97709,14.2593
41.32,-5.16203,-8.56409,14.2645
41.33,-5.51982,-9.19061,14.3265
41.34,-5.90588,-9.85678,14.4524
41.35,-6.3214,-10.5618,14.6501
41.36,-6.76737,-11.3038,14.9285
41.37,-7.24448,-12.0793,15.2972
41.38,-7.75295,-12.8827,15.7667
41.39,-8.29245,-13.7064,16.3479
41.4,-8.86185,-14.5398,17.0521
41.41,-9.459,-15.3687,17.8901
41.42,-10.0805,-16.1753,18.8716
41.43,-10.7215,-16.9376,20.0046
41.44,-11.3753,-17.6289,21.2935
41.45,-12.033,-18.2184,22.7383
41.46,-12.6835,-18.6716,24.3321
41.47,-13.3133,-18.9515,26.0601
41.48,-13.9063,-19.0206,27.8974
41.49,-14.4441,-18.8438,29.8081
41.5,-14.9069,-18.392,31.7447
41.51,-15.2734,-17.6461,33.6493
41.52,-15.5229,-16.6016,35.4562
41.53,-15.6364,-15.2715,37.0959
41.54,-15.598,-13.6886,38.5016
41.55,-15.3972,-11.9048,39.6156
41.56,-15.0299,-9.9877,40.3961
41.57,-14.4996,-8.01485,40.8222
41.58,-13.8176,-6.06581,40.8961
41.59,-13.0023,-4.21399,40.6424
41.6,-12.0781,-2.51958,40.1038
41.61,-11.0728,-1.02502,39.3349
41.62,-10.0161,0.246661,38.3947
41.63,-8.93672,1.29055,37.3409
41.64,-7.86111,2.11653,36.2242
41.65,-6.81175,2.74502,35.0862
41.66,-5.80666,3.20255,33.9579
41.67,-4.85915,3.51806,32.861
41.68,-3.97811,3.72009,31.8085
41.69,-3.16849,3.83496,30.8073
41.7,-2.43193,3.88582,29.8595
41.71,-1.76749,3.89221,28.9643
41.72,-1.17225,3.87022,28.1189
41.73,-0.641929,3.83273,27.3197
41.74,-0.171326,3.78982,26.5628
41.75,0.245271,3.74926,25.8444
41.76,0.613788,3.71689,25.161
41.77,0.940144,3.69705,24.5096
41.78,1.23009,3.69287,23.8876
41.79,1.4891,3.7066,23.2931
41.8,1.72232,3.73979,22.7243
41.81,1.9345,3.79352,22.18
41.82,2.13001,3.86855,21.6593
41.83,2.31286,3.9654,21.1617
41.84,2.48666,4.08451,20.6867
41.85,2.6547,4.22623,20.2344
41.86,2.81998,4.39094,19.8048
41.87,2.9852,4.57907,19.3985
41.88,3.15283,4.79111,19.016
41.89,3.32513,5.02763,18.6582
41.9,3.50418,5.28929,18.3261
41.91,3.69192,5.57682,18.0212
41.92,3.89016,5.89103,17.7452
41.93,4.10059,6.23276,17.4999
41.94,4.32483,6.60284,17.2878
41.95,4.56441,7.00209,17.1115
41.96,4.82079,7.43121,16.9741
41.97,5.09533,7.89073,16.8792
41.98,5.38932,8.38091,16.8309
41.99,5.70395,8.90164,16.8338
42,6.04025,9.45228,16.8929
42.01,6.3991,10.0315,17.014
42.02,6.78113,10.6373,17.2032
42.03,7.18668,11.2662,17.467
42.04,7.61572,11.9137,17.8126
42.05,8.06775,12.5737,18.2471
42.06,8.54164,13.2381,18.7776
42.07,9.03558,13.8968,19.4108
42.08,9.54683,14.5371,20.1525
42.09,10.0717,15.1439,21.0072
42.1,10.6051,15.6996,21.9771
42.11,11.1409,16.1837,23.0614
42.12,11.6713,16.574,24.2554
42.13,12.1869,16.8467,25.5495
42.14,12.677,16.9775,26.9281
42.15,13.1293,16.9435,28.3695
42.16,13.5304,16.7244,29.8449
42.17,13.8663,16.3055,31.3192
42.18,14.1228,15.679,32.7522
42.19,14.2865,14.8469,34.0998
42.2,14.3455,13.8219,35.3177
42.21,14.2904,12.628,36.3639
42.22,14.1156,11.2998,37.203
42.23,13.8194,9.88068,37.809
42.24,13.4052,8.41903,38.168
42.25,12.8808,6.96454,38.2793
42.26,12.2586,5.56385,38.155
42.27,11.5545,4.25683,37.8179
42.28,10.787,3.07395,37.2987
42.29,9.97579,2.03497,36.6323
